"business_id","topic_1_Facilities","topic_2_Courses","topic_3_Service_and_Accessories","topic_4_Membership_and_Price","topic_5_Trainer","topic_6_Time","topic_7_Environment","topic_8_Other","weighted_stars","summary_0","summary_1","summary_2","summary_3","summary_4","summary_5","summary_6","summary_7","summary_8","summary_9","summary_10","summary_11","summary_12","summary_13","summary_14","summary_15","summary_16","summary_17","summary_18","summary_19","summary_20","summary_21","summary_22","summary_23","summary_24","summary_25","summary_26","summary_27","summary_28","summary_29","summary_30","summary_31","review_number_id"
6697,-0.0176470588235294,-0.1,-0.0580645161290323,-0.0378787878787879,0.2,0.0625,0,0,2.28395061728395,34,1,6,27,13,1,5,7,31,0,4,27,66,1,14,51,5,1,0,4,16,2,4,10,3,0,0,3,143,0,0,143,35
137780,-0.05,0.0428571428571429,-0.02,-0.0272727272727273,0.0625,-0.123076923076923,0,0,4.92105263157895,4,0,1,3,35,5,8,22,5,0,1,4,22,0,4,18,8,1,3,4,13,0,6,7,2,0,0,2,87,0,0,87,17
170550,0,0,0.333333333333333,-0.0166666666666667,0,0,0,0,2.44736842105263,3,1,1,1,2,0,0,2,3,1,0,2,6,0,1,5,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,12,3
154169,-0.0352941176470588,-0.05,-0.0545454545454545,-0.1,0,-0.0333333333333333,1,0,2.61538461538462,17,0,2,15,4,0,1,3,11,0,4,7,20,1,6,13,3,0,0,3,6,0,2,4,1,1,0,0,38,0,0,38,8
80441,0,0,0.1125,0,0,0,0,0,4.86666666666667,1,0,0,1,2,0,0,2,8,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,8,4
31292,-0.0263888888888889,-0.04375,-0.00928571428571429,-0.046551724137931,0.0125,-0.0461346633416459,-0.0807692307692308,0,2.3006230529595,72,3,18,51,32,3,12,17,280,22,89,169,116,3,42,71,16,2,4,10,401,23,132,246,26,0,12,14,2055,0,0,2055,258
137797,0,0,0.5,-0.1,0,0,0,0,3.92592592592593,5,0,0,5,0,0,0,0,4,1,0,3,2,0,1,1,0,0,0,0,3,0,0,3,0,0,0,0,25,0,0,25,5
162374,0.333333333333333,-0.0777777777777778,0.15,0.3,0.16,0,0,0,4.28947368421053,3,1,0,2,9,1,3,5,6,2,2,2,3,1,1,1,5,1,1,3,4,0,0,4,0,0,0,0,28,0,0,28,7
96849,0,0.0625,0.04,-0.025,0,0.18,0,0,3.2962962962963,1,0,0,1,8,1,2,5,15,2,3,10,4,0,1,3,3,0,0,3,5,1,1,3,0,0,0,0,31,0,0,31,12
31314,0.14,0.03125,0.025,0,0,-0.0666666666666667,0,0,1.71232876712329,5,1,1,3,16,1,3,12,12,1,5,6,1,0,0,1,1,0,0,1,3,0,1,2,0,0,0,0,14,0,0,14,4
105046,0,-0.0285714285714286,-0.0333333333333333,0,0,0.1,0,0,3.46511627906977,1,0,0,1,14,0,2,12,3,0,1,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,18,0,0,18,7
113239,-0.0266666666666667,0.0766355140186916,0.14,0.25,0,-0.0195121951219512,0.333333333333333,0,4.39304812834225,45,5,17,23,107,15,40,52,35,6,8,21,4,1,0,3,2,0,0,2,41,1,6,34,3,1,0,2,175,0,0,175,41
162393,1,0,0.333333333333333,0,-0.05,0,0,0,5,1,1,0,0,3,0,0,3,3,1,0,2,7,0,0,7,2,0,1,1,0,0,0,0,0,0,0,0,19,0,0,19,6
55906,-0.1,-0.025,0,0,-0.05,0,0,0,4.87096774193548,2,0,1,1,12,1,3,8,1,0,0,1,2,0,0,2,4,0,1,3,1,0,0,1,0,0,0,0,11,0,0,11,8
137831,-0.04375,-0.0222222222222222,-0.1,-0.0375,0,-0.0428571428571429,-0.1,0,2.40579710144928,32,1,11,20,9,1,3,5,18,1,7,10,8,0,2,6,2,0,0,2,14,0,3,11,1,0,1,0,79,0,0,79,28
23151,0.128571428571429,-0.00344827586206897,-0.1,0.0388888888888889,0.158823529411765,-0.0285714285714286,-0.05,0,4.73943661971831,7,1,1,5,29,1,1,27,3,0,1,2,18,1,3,14,17,4,3,10,7,0,1,6,2,0,1,1,81,0,0,81,26
23154,-0.1125,0,-0.0363636363636364,-0.0631578947368421,0,-0.0333333333333333,-0.4,0,1.55405405405405,8,0,2,6,3,1,1,1,11,0,1,10,19,0,6,13,0,0,0,0,3,0,1,2,1,0,1,0,31,0,0,31,6
170613,0.15,0.0666666666666667,0,-0.02,0.16,-0.0666666666666667,0,0,4.20689655172414,6,1,1,4,12,2,2,8,1,0,0,1,5,0,1,4,5,1,2,2,3,0,1,2,0,0,0,0,27,0,0,27,9
23158,0.02,0,-0.05,0,0,-0.05,0,0,3.68421052631579,5,1,0,4,3,0,0,3,2,0,1,1,3,0,0,3,0,0,0,0,2,0,1,1,0,0,0,0,28,0,0,28,4
113270,0,0,1,0,0,0,0,0,4.05,8,0,0,8,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,12,0,0,12,4
6785,-0.0125,0.0555555555555556,0.0285714285714286,-0.0354166666666667,0.0888888888888889,0.0352941176470588,0.0142857142857143,0,3.14925373134328,32,4,8,20,27,5,4,18,21,1,3,17,48,1,10,37,9,1,1,7,17,1,2,14,7,1,0,6,136,0,0,136,36
146053,0.0333333333333333,0.0428571428571429,0,0,0.4,-0.1,0,0,5,3,1,1,1,14,1,4,9,2,0,0,2,6,0,0,6,5,2,0,3,1,0,1,0,0,0,0,0,32,0,0,32,9
55941,0,0,0,-0.0166666666666667,0,-0.133333333333333,0,0,1.6,1,0,0,1,0,0,0,0,2,0,0,2,6,0,1,5,0,0,0,0,3,0,2,1,0,0,0,0,23,0,0,23,5
14983,0.142857142857143,0.154545454545455,0,0,0,0,0,0,3.82926829268293,7,2,1,4,11,2,1,8,1,0,0,1,0,0,0,0,2,0,0,2,4,1,1,2,1,0,0,1,16,0,0,16,11
162444,-0.433333333333333,0.008,-0.075,0.025,0.222222222222222,0.116666666666667,0,0,4.22077922077922,3,0,1,2,25,1,5,19,4,0,1,3,4,1,0,3,9,2,0,7,6,1,1,4,0,0,0,0,48,0,0,48,15
187024,-0.0294117647058824,0,0.5,-0.05,0.05,0,0,0,5,17,0,4,13,9,0,0,9,6,3,0,3,4,0,1,3,2,1,0,1,4,0,0,4,3,0,0,3,73,0,0,73,11
31381,0.116666666666667,-0.0111111111111111,-0.1,0,0,-0.25,0,0,5,6,1,1,4,9,0,1,8,1,0,1,0,3,0,0,3,6,0,0,6,2,0,2,0,0,0,0,0,18,0,0,18,3
162454,0,0.133333333333333,-0.05,0,0.166666666666667,0,0,0,4.52542372881356,11,0,0,11,15,3,2,10,2,1,1,0,4,0,0,4,6,1,0,5,1,0,0,1,0,0,0,0,27,0,0,27,6
129693,0.02,0.025,-0.025,0,0.01,-0.0833333333333333,0.55,0,4.19565217391304,5,1,0,4,36,6,6,24,4,0,1,3,5,0,0,5,10,1,0,9,6,0,2,4,2,2,0,0,77,0,0,77,16
113310,-0.0294117647058824,0,0.114285714285714,-0.12,0,0.4,0,0,3.66197183098592,17,0,4,13,6,0,0,6,7,1,1,5,5,0,1,4,0,0,0,0,5,3,1,1,0,0,0,0,24,0,0,24,9
178856,0,0.0451612903225806,0,0.2375,0.01,-0.03,0.5,0,4.77049180327869,7,0,0,7,31,4,5,22,3,0,0,3,8,2,1,5,10,2,1,7,10,0,3,7,2,1,0,1,68,0,0,68,11
15019,0.333333333333333,0.0333333333333333,0,0,0.25,-0.0166666666666667,0,0,5,6,2,0,4,18,1,2,15,2,0,0,2,2,0,0,2,8,2,0,6,6,0,1,5,0,0,0,0,30,0,0,30,9
187052,0.0727272727272727,-0.025,0.22,0,0,0,2,0,3.87179487179487,11,1,1,9,4,0,1,3,5,2,0,3,3,0,0,3,0,0,0,0,1,0,0,1,1,1,0,0,18,0,0,18,8
64180,-0.0142857142857143,0.0235294117647059,-0.1,-0.05,0,0.0333333333333333,0,0,5,7,0,1,6,17,2,2,13,1,0,1,0,6,0,2,4,4,0,0,4,6,1,3,2,1,0,0,1,47,0,0,47,10
178869,0,-0.0375,0,-0.02,0,-0.05,0,0,5,4,0,0,4,8,0,2,6,1,0,0,1,5,0,1,4,2,0,0,2,2,0,1,1,0,0,0,0,14,0,0,14,7
23225,0.25,0,0.25,0,0,-0.0666666666666667,0,0,3.59090909090909,4,1,0,3,1,0,0,1,4,1,0,3,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,1,19,0,0,19,5
15035,-0.175,0,-0.266666666666667,-0.1,0,0,0,0,2.82142857142857,4,0,2,2,1,0,0,1,3,0,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,3
72382,-0.0166666666666667,-0.0153846153846154,0,-0.2,0,0.0333333333333333,0,0,4.41666666666667,6,0,1,5,13,0,2,11,0,0,0,0,1,0,1,0,4,0,0,4,3,1,0,2,0,0,0,0,7,0,0,7,3
31427,-0.0947368421052632,-0.0166666666666667,-0.0125,0.02,0,0,0,0,2.82882882882883,19,0,6,13,12,1,3,8,16,0,2,14,10,2,1,7,3,0,0,3,10,0,0,10,2,0,0,2,64,0,0,64,8
6857,-0.14,0,0,0,0,0,0,0,2.94117647058824,5,0,3,2,1,0,0,1,1,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,3
6865,0,0.126666666666667,0,0,0,0,0,0,5,2,0,0,2,15,3,2,10,2,0,0,2,5,0,0,5,2,0,0,2,2,0,0,2,0,0,0,0,16,0,0,16,9
80594,0,0.0142857142857143,0,-0.0333333333333333,0.5,0,0,0,2.51724137931034,0,0,0,0,7,1,0,6,3,0,0,3,6,0,1,5,2,1,0,1,1,0,0,1,0,0,0,0,28,0,0,28,3
39633,-0.00444444444444444,-0.0125,0.0260869565217391,-0.00512820512820513,0.0833333333333333,0.00909090909090909,-0.0666666666666667,0,2.77007299270073,45,5,7,33,16,0,2,14,23,2,2,19,39,2,3,34,12,2,1,9,22,1,4,17,3,0,2,1,137,0,0,137,32
187095,0.025,-0.05,0.333333333333333,0,0,0,0,0,5,4,1,0,3,4,0,1,3,3,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,0,0,20,4
170712,-0.0113207547169811,0.0648148148148148,-0.0826923076923077,-0.0455284552845528,-0.0545454545454545,0.0222222222222222,-0.0666666666666667,0,2.61067503924647,106,8,34,64,54,6,4,44,52,4,22,26,123,5,29,89,11,0,3,8,27,1,1,25,3,1,1,1,417,0,0,417,78
96993,-0.011864406779661,0.009375,-0.032,-0.025,-0.04,0,0.05,0,2.37752161383285,59,3,11,45,32,1,4,27,50,4,18,28,40,2,10,28,5,0,2,3,8,1,1,6,2,1,0,1,133,0,0,133,34
47844,0.1,0.2,0,-0.1,0,0,0,0,3.90909090909091,6,1,3,2,5,1,0,4,3,0,0,3,2,0,1,1,0,0,0,0,4,1,1,2,0,0,0,0,5,0,0,5,4
23276,-0.0888888888888889,-0.0166666666666667,0,-0.1,0,-0.0285714285714286,0,0,5,9,0,5,4,48,2,12,34,0,0,0,0,1,0,1,0,3,0,0,3,7,0,1,6,0,0,0,0,31,0,0,31,8
154357,-0.0142857142857143,-0.0166666666666667,-0.0666666666666667,-0.02,0,0,0,0,4.04109589041096,14,0,1,13,12,0,1,11,9,0,4,5,5,0,1,4,1,0,0,1,3,0,0,3,1,0,0,1,23,0,0,23,8
15095,0.0608695652173913,0,0.163636363636364,-0.0125,0,0,0,0,4.34246575342466,23,3,7,13,3,0,0,3,11,2,2,7,8,0,1,7,0,0,0,0,2,0,0,2,0,0,0,0,31,0,0,31,6
121593,0,0.166666666666667,0,1,0.333333333333333,0,-0.05,0,5,0,0,0,0,21,4,2,15,3,0,0,3,1,1,0,0,3,1,0,2,1,0,0,1,2,0,1,1,26,0,0,26,8
56059,0.00666666666666667,-0.0235294117647059,0,0,0,-0.0166666666666667,-0.1,0,4.6504854368932,15,2,2,11,17,0,3,14,1,0,0,1,3,0,0,3,5,0,0,5,6,0,1,5,2,0,1,1,49,0,0,49,8
56060,-0.02,-0.01,0.1125,-0.00555555555555556,0,0,0,0,4.58695652173913,5,0,1,4,20,1,2,17,8,1,1,6,18,0,1,17,1,0,0,1,4,0,0,4,0,0,0,0,71,0,0,71,19
129789,0,0,0,-0.03,0.5,0,0.5,0,5,0,0,0,0,12,1,1,10,4,0,0,4,10,0,2,8,2,1,0,1,1,0,0,1,2,1,0,1,42,0,0,42,11
178940,-0.025,-0.00909090909090909,0,0,0,0.333333333333333,0,0,5,4,0,1,3,11,0,1,10,3,0,0,3,1,0,0,1,1,0,0,1,3,1,0,2,1,0,0,1,17,0,0,17,3
47872,0,0,0,0,0,0,0,0,2.45454545454545,4,0,0,4,3,1,1,1,1,0,0,1,7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,5
47876,-0.00173410404624278,0.110606060606061,-0.012751677852349,-0.0344827586206897,0.0444444444444444,-0.0290322580645161,-0.0347826086956522,0,2.90042826552463,173,15,39,119,66,8,11,47,149,10,37,102,58,2,14,42,18,2,3,13,62,2,14,46,23,2,6,15,508,0,0,508,108
88840,0.0142857142857143,0.0125,0,0.5,-0.02,0,-0.075,0,4.92405063291139,14,1,0,13,16,2,2,12,1,0,0,1,2,1,0,1,10,1,3,6,3,0,0,3,4,0,2,2,25,0,0,25,10
187144,-0.0157894736842105,-0.03,0,-0.0142857142857143,0,-0.025,-0.0333333333333333,0,4.88505747126437,19,0,3,16,10,0,2,8,1,0,0,1,7,0,1,6,0,0,0,0,4,0,1,3,3,0,1,2,43,0,0,43,11
178953,-0.15,-0.0285714285714286,0,-0.2,0,0,0,0,3.72,4,0,3,1,7,0,1,6,2,0,0,2,3,0,2,1,0,0,0,0,3,0,0,3,0,0,0,0,26,0,0,26,3
15118,-0.1,0,0,0,0,0,0,0,2.77777777777778,4,0,2,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,4
129810,0.09,0,-0.0375,0.075,0,0,0,0,3.55737704918033,10,2,2,6,7,0,0,7,8,0,1,7,8,1,1,6,1,0,0,1,1,0,0,1,0,0,0,0,20,0,0,20,5
64275,-0.0888888888888889,-0.025,-0.08,-0.025,1,-0.04,0,0,2.36111111111111,9,0,3,6,12,0,3,9,5,0,2,3,16,0,4,12,1,1,0,0,10,0,2,8,1,0,0,1,45,0,0,45,11
105240,-0.0357142857142857,0.166666666666667,0,0.1125,0,0.06,0,0,3.78494623655914,14,0,4,10,12,3,1,8,3,0,0,3,8,1,1,6,1,0,0,1,10,2,1,7,2,0,0,2,42,0,0,42,10
113441,0,-0.05,0,0,0,0,0,0,5,0,0,0,0,2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,4,3
105254,0.0122448979591837,-0.0222222222222222,0.1,0.0125,0.0166666666666667,-8.67361737988404e-19,-0.0909090909090909,0,3.38271604938272,49,4,7,38,9,0,2,7,41,6,14,21,32,3,6,23,6,1,0,5,32,3,3,26,11,0,5,6,152,0,0,152,36
97075,0,0.2,0.333333333333333,0,0,0.0333333333333333,0.2,0,4.16666666666667,8,0,0,8,5,1,0,4,9,2,0,7,1,0,0,1,1,0,0,1,3,1,0,2,1,1,0,0,22,0,0,22,9
146233,-0.1,0.0375,0,-0.04,0.15,-0.05,0,0,4.51428571428571,1,0,1,0,8,1,4,3,2,0,0,2,5,0,2,3,6,1,1,4,2,0,1,1,0,0,0,0,19,0,0,19,8
47931,0,0,0,-0.0666666666666667,1,0,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,3,0,1,2,2,1,0,1,1,0,0,1,0,0,0,0,2,0,0,2,3
154432,-0.1,-0.0153846153846154,-0.0333333333333333,-0.03,0.333333333333333,0,0,0,3.30588235294118,7,0,5,2,13,0,2,11,3,0,1,2,20,1,6,13,6,2,0,4,4,0,0,4,2,0,0,2,50,0,0,50,12
64322,0,0.0916666666666667,-0.1,0,0,-0.05,0,0,4.2,1,0,0,1,12,2,0,10,6,0,1,5,2,0,0,2,4,0,0,4,6,0,2,4,0,0,0,0,33,0,0,33,10
23367,0,-0.0333333333333333,0.025,0,0,0,0,0,1.125,0,0,0,0,3,0,1,2,4,1,0,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,7,4
80725,-0.04,0,-0.0777777777777778,0,0,-0.025,0,0,1.85365853658537,5,0,2,3,2,0,0,2,9,0,3,6,3,0,0,3,1,0,0,1,4,0,1,3,1,0,0,1,20,0,0,20,7
170837,-0.0538461538461538,0.0375,0.65,0.0294117647058824,0.130769230769231,-0.0333333333333333,-0.25,0,4.39393939393939,13,0,7,6,56,6,11,39,6,3,1,2,17,1,2,14,13,2,3,8,18,0,4,14,2,0,1,1,74,0,0,74,17
162647,0.00333333333333333,0.0352941176470588,-0.0130434782608696,0.0134615384615385,0,-0.05625,-0.1,0,3.93693693693694,60,3,8,49,17,2,2,13,23,0,2,21,52,3,5,44,0,0,0,0,32,2,9,21,4,1,2,1,210,0,0,210,43
88922,-0.0527777777777778,-0.0444444444444444,-0.0454545454545455,-0.0222222222222222,0,0.0157894736842105,0.05,0,2.248,36,3,11,22,18,0,2,16,22,1,7,14,54,2,7,45,13,1,1,11,19,1,3,15,2,1,0,1,228,0,0,228,35
15196,0,0.2,0,0.0666666666666667,0,-0.2,0,0,3.69444444444444,3,0,0,3,5,1,0,4,2,0,0,2,3,1,0,2,1,0,0,1,2,0,1,1,0,0,0,0,9,0,0,9,4
154460,-0.06,0.0291666666666667,-0.08,-0.06,-0.025,0.1,0,0,2.37634408602151,5,0,1,4,24,4,10,10,5,0,2,3,5,0,2,3,4,0,1,3,9,2,1,6,1,0,0,1,16,0,0,16,6
72540,0.0894736842105263,0,0.0428571428571429,-0.036,-0.06,-0.0133333333333333,0,0,3.41780821917808,19,4,2,13,15,0,0,15,14,1,3,10,25,1,6,18,5,0,2,3,15,0,2,13,0,0,0,0,102,0,0,102,20
113505,0.00931677018633539,-0.0041095890410959,0.0168316831683168,-0.00595238095238096,0.018,0.00909090909090909,-0.0294117647058823,0,2.59945504087193,161,15,42,104,146,11,35,100,101,9,25,67,84,7,14,63,50,4,7,39,66,7,11,48,17,2,5,10,491,0,0,491,114
187233,0.0555555555555556,0.145833333333333,0.225,0.2,-0.0714285714285714,-0.0428571428571429,0,0,5,9,2,4,3,24,4,4,16,4,1,1,2,9,2,0,7,7,0,1,6,7,0,2,5,0,0,0,0,42,0,0,42,16
113515,0.0583333333333333,0.0888888888888889,0.15,-0.0363636363636364,0,-0.02,-0.16,0,2.75,12,2,3,7,9,2,2,5,6,1,1,4,11,0,3,8,3,0,0,3,10,0,2,8,5,0,3,2,47,0,0,47,15
47986,0.0106666666666667,0.0327586206896552,0.135483870967742,-0.0115384615384615,0.166666666666667,0.035,0,0,4.24082568807339,75,2,11,62,58,5,9,44,31,5,6,20,26,1,4,21,6,1,0,5,20,4,4,12,3,0,0,3,135,0,0,135,36
146293,0,0.15,0,-0.025,0,-0.0333333333333333,0,0,2,0,0,0,0,6,1,1,4,2,0,0,2,4,0,1,3,0,0,0,0,3,0,1,2,0,0,0,0,16,0,0,16,3
15224,-0.05,0,0,0,0,-0.1,0,0,5,2,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,4,0,1,3,0,0,0,0,13,0,0,13,3
39812,-0.0276595744680851,0.0513513513513514,0.0178571428571429,0.005,-0.1,-0.075,-0.3,0,3.22480620155039,47,1,8,38,37,6,9,22,28,2,5,21,20,2,5,13,2,0,1,1,8,0,3,5,1,0,1,0,93,0,0,93,21
23428,0,-0.025,0.0314285714285714,-0.113333333333333,0,0.02,0,0,4.2,4,0,0,4,4,0,1,3,35,3,5,27,15,0,6,9,2,0,0,2,25,2,4,19,2,0,0,2,200,0,0,200,36
170891,0.0116279069767442,0.0227272727272727,-0.0142857142857143,0.0125,0.5,-0.03,0.05,0,4.11013215859031,43,2,8,33,22,1,4,17,21,0,2,19,16,2,5,9,2,1,0,1,10,0,3,7,4,2,0,2,78,0,0,78,21
39821,-0.0380952380952381,0,-0.00476190476190476,0.0444444444444445,0,0.16,-0.25,0,2.41588785046729,21,2,7,12,16,2,2,12,42,3,11,28,27,4,6,17,1,0,0,1,5,1,2,2,2,0,1,1,73,0,0,73,14
64397,0,-0.0224137931034483,-0.0666666666666667,0.0909090909090909,-0.05,-0.0384615384615385,0,0,3.90094339622642,12,1,1,10,58,2,11,45,15,1,6,8,11,2,2,7,8,0,3,5,13,0,4,9,0,0,0,0,87,0,0,87,17
179090,-0.0235294117647059,0.333333333333333,-0.0363636363636364,0,0,-0.04,-0.1,0,3.74117647058824,17,0,3,14,3,1,0,2,11,0,3,8,2,0,0,2,0,0,0,0,5,0,1,4,2,1,1,0,25,0,0,25,9
56211,0,-0.02,0.25,0,0,0,0,0,3.47058823529412,0,0,0,0,10,0,2,8,4,1,0,3,8,0,0,8,4,0,0,4,1,0,0,1,0,0,0,0,25,0,0,25,10
129949,0.475,0,2,0,0,0,0,0,4.55555555555556,4,2,1,1,4,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,5
170910,-0.0578947368421053,-0.1,-0.272727272727273,-0.0259259259259259,-0.05,-0.0222222222222222,0,0,1.37404580152672,19,1,5,13,3,0,1,2,11,0,7,4,27,1,4,22,2,0,1,1,9,0,2,7,1,0,0,1,72,0,0,72,21
39839,0.030379746835443,0.0617647058823529,0.02875,-0.0192982456140351,0.4,-0.0216216216216216,0.02,0,4.48406676783005,79,7,8,64,68,5,5,58,80,9,14,57,57,1,10,46,5,2,0,3,37,0,7,30,5,1,0,4,297,0,0,297,65
23458,-0.025,-0.0166666666666667,0.0222222222222222,-0.0666666666666667,-0.0333333333333333,-0.125,0,0,3.35555555555556,4,0,1,3,6,0,1,5,9,1,3,5,3,0,1,2,3,0,1,2,4,0,3,1,0,0,0,0,30,0,0,30,9
105384,0.5,0,1,0,0,0,0,0,4.63636363636364,4,1,0,3,0,0,0,0,2,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,11,5
7080,-0.0285714285714286,0.138461538461538,-0.05,0,-0.0333333333333333,0,0,0,5,7,0,2,5,13,2,2,9,2,0,1,1,1,0,0,1,3,0,1,2,1,0,0,1,0,0,0,0,17,0,0,17,5
162730,0,0,0,0,0.225,0,0,0,5,2,0,0,2,5,0,0,5,0,0,0,0,2,0,0,2,4,1,1,2,1,0,0,1,0,0,0,0,8,0,0,8,3
146353,-0.0153846153846154,-0.05,-0.0647058823529412,-0.06,0,0,0.1,0,3.32786885245902,13,0,2,11,2,0,1,1,17,0,3,14,5,0,2,3,0,0,0,0,1,0,0,1,2,1,0,1,73,0,0,73,8
138163,0,0,0,0,0,0,0,0,3.125,2,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8,0,0,8,4
72628,-0.0342105263157895,0.0133333333333333,-0.0705882352941177,-0.05,-0.1375,-0.0333333333333333,-0.26,0,2.87562189054726,38,1,12,25,15,3,2,10,17,0,8,9,8,0,2,6,8,0,4,4,24,0,4,20,5,0,5,0,105,0,0,105,18
48056,0.0681818181818182,0.0533333333333333,-0.107142857142857,0.00800000000000001,-0.025,0,0,0,2.92405063291139,22,5,7,10,30,3,4,23,28,0,14,14,25,1,7,17,4,0,1,3,12,2,2,8,0,0,0,0,108,0,0,108,25
170936,-0.00909090909090909,0.0675675675675676,-0.0333333333333333,-0.1,0.163636363636364,-0.0333333333333333,0,0,4.87096774193548,11,2,3,6,37,6,5,26,6,0,1,5,8,0,3,5,11,2,2,7,9,0,2,7,0,0,0,0,67,0,0,67,15
15291,0.3,0,0,0,0,-0.0333333333333333,0,0,1.8,3,1,1,1,1,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,3,0,1,2,0,0,0,0,14,0,0,14,3
162763,-0.15,-0.0333333333333333,0,-0.0625,0,0.05,-0.1,0,5,4,0,3,1,12,3,4,5,0,0,0,0,16,0,4,12,6,0,0,6,14,2,2,10,1,0,1,0,84,0,0,84,16
31693,-0.025,0,-0.0333333333333333,0,0,-0.02,0,0,3.40816326530612,8,0,1,7,2,0,0,2,6,0,1,5,3,0,0,3,0,0,0,0,5,0,1,4,0,0,0,0,21,0,0,21,4
31694,-0.166666666666667,0.04,0.333333333333333,0,-0.2,-0.175,0,0,4.43055555555556,3,0,1,2,20,2,3,15,3,1,0,2,9,0,0,9,4,1,1,2,4,0,3,1,0,0,0,0,41,0,0,41,4
97231,-0.1,0,0.333333333333333,0,0,0.1125,0,0,3.28813559322034,15,0,7,8,5,0,0,5,3,1,0,2,4,0,0,4,0,0,0,0,8,1,1,6,0,0,0,0,20,0,0,20,7
23503,-0.0152777777777778,-0.0514285714285714,-0.0717391304347826,-0.0233333333333333,0.12,-0.0393939393939394,-0.0333333333333333,0,2.42740286298568,72,3,16,53,35,2,5,28,46,2,17,27,60,3,10,47,10,2,0,8,33,2,6,25,6,1,2,3,217,0,0,217,49
23510,-0.0333333333333333,0,0.2,0.75,0,-0.0333333333333333,0,0,4.72,3,0,1,2,3,0,0,3,5,1,0,4,4,2,0,2,0,0,0,0,3,0,1,2,0,0,0,0,20,0,0,20,4
80857,-0.015,0,0.106521739130435,0.0862068965517241,-0.1,-0.00625,-0.0375,0,4,40,1,5,34,12,1,1,10,46,6,3,37,29,2,3,24,5,0,2,3,16,0,1,15,8,0,2,6,145,0,0,145,34
23514,-0.125,0,0,0.15,0,0,0,0,3.92,4,0,1,3,0,0,0,0,2,0,0,2,6,1,1,4,1,0,0,1,4,0,0,4,0,0,0,0,11,0,0,11,4
130014,0.053448275862069,-0.01,0.0418918918918919,-0.00327868852459016,0.191666666666667,-0.0181818181818182,-0.16,0,3.43307086614173,58,4,6,48,50,3,8,39,74,10,19,45,61,5,14,42,12,3,3,6,22,0,3,19,10,1,4,5,224,0,0,224,63
162783,0,0,0,-0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,3
7140,0,0.133333333333333,-0.0666666666666667,-0.02,-0.125,0,0,0,3.27027027027027,1,0,0,1,9,2,1,6,3,0,1,2,5,0,1,4,4,0,3,1,0,0,0,0,1,0,0,1,17,0,0,17,5
113641,0.166666666666667,0,0.25,0,0,0,0,0,4.65217391304348,6,1,0,5,2,0,0,2,4,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,3
23533,-0.0333333333333333,-0.075,0.01,-0.05,0,0.0444444444444444,-0.1,0,3.70114942528736,6,0,2,4,8,0,4,4,10,1,7,2,12,0,5,7,0,0,0,0,9,1,1,7,1,0,1,0,32,0,0,32,6
15345,-0.05,0,0,0,0,0,0,0,2.84615384615385,2,0,1,1,0,0,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3
146431,-0.0869565217391305,-0.1,0,0,0,-0.025,0,0,1,23,0,8,15,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,30,0,0,30,4
171011,-0.0260869565217391,-0.0214285714285714,0.125,0.08,0,-0.05,0,0,3.6605504587156,23,0,3,20,14,0,1,13,8,2,1,5,10,1,2,7,0,0,0,0,2,0,1,1,0,0,0,0,43,0,0,43,16
121861,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3
